962356	-0.222
963575	0.004
964872	-0.272
966709	-0.252
967075	-0.31
967673	-0.493
968767	0.021
969578	-0.116
970210	-0.336
970844	-0.424
971377	0.023
971795	-0.361
972703	-0.552
973347	-0.082
974039	-0.504
974681	-0.146
975008	-0.012
976057	0.117
977893	0.338
978738	-0.456
979124	-0.157
979797	0.091
980768	-0.135
981622	-0.071
982624	-0.196
984811	-0.191
986428	-0.207
987938	-0.952
988529	-0.112
989167	0.118
990199	-0.01
992718	-0.286
993582	0.01
996145	-0.023
997237	-0.368
997896	0.025
998830	0.325
1000877	-0.43
1002288	-0.019
1003319	0.134
1005206	-0.135
1006425	-1.355
1007407	-0.045
1008227	0.009
1008668	0.225
1017586	-0.299
1018423	-0.437
1019188	-0.354
1019663	0.202
1021193	-0.751
1023101	-0.538
1023928	-0.25
1024809	-0.554
1025831	-0.143
1027323	-0.093
1028568	-0.13
1029236	-1.023
1030666	-1.877
1031396	-1.247
1032148	-0.437
1033915	-0.213
1034805	-0.83
1035785	-2.454
1036268	0.008
1038209	-0.492
1038887	0
1039968	-1.081
1040702	0.005
1045985	-0.043
1046420	-0.34
1047013	-0.073
1047763	1.258
1048976	0.138
1049589	-0.188
1049868	-0.563
1051211	-0.165
1052854	0.156
1053473	0.104
1054823	-0.231
1055452	-0.362
1061139	0.24
1062148	-0.037
1064009	0.253
1066046	-0.242
1066720	-0.065
1067367	0.025
1068445	-0.486
1069823	0.088
1070436	-0.511
1071323	-0.124
1072403	0.157
1073161	-0.425
1077426	0.006
1078127	0.125
1078673	-0.411
1079658	0.058
1080485	-0.126
1081003	-0.136
1081517	-0.055
1082155	0.05
1084070	0.036
1084950	-0.273
1086130	0.404
1087067	-0.054
1087518	-0.24
1089529	-1.406
1091630	-0.098
1092262	-0.182
1093919	0.082
1094962	0.001
1096466	-0.5
1098555	-0.294
1099595	-0.578
1100056	-0.666
1101424	-0.093
1103545	0.271
1104313	-0.145
1105809	-0.103
1106720	-0.383
1107307	0.086
1107783	-0.088
1108509	-0.712
1109125	-1.538
1109666	-0.039
1110109	-0.106
1110629	-0.446
1113314	-0.204
1113951	-0.483
1114720	-0.3
1115392	-0.178
1116847	-0.73
1117836	0.088
1118390	-0.073
1118956	-2.413
1119570	0.105
1120687	-0.35
1121065	-0.126
1122547	-0.207
1123698	-1.264
1124382	-0.163
1124921	-1.433
1127602	-0.539
1129386	-0.003
1130701	-0.077
1131732	-0.507
1133818	0.407
1134483	0.017
1135508	-0.622
1136167	0.089
1138802	-0.432
1139485	0.042
1140584	-0.285
1141833	-0.099
1142448	-0.045
1143161	0.022
1143700	-0.363
1144623	-0.035
1145628	0.089
1146364	-0.184
1148386	-0.282
1151428	-0.078
1153070	-0.034
1153657	0.15
1154370	0.062
1155180	-0.344
1155750	0.255
1156165	-0.13
1156640	-0.205
1157913	0.368
1159050	-0.225
1159512	-0.202
1160447	-0.427
1163213	-0.453
1164658	0.365
1165492	-1.765
1166211	-0.545
1166885	0.14
1167551	0.131
1168380	-0.283
1169354	-1.55
1169865	-0.203
1170662	-0.068
1171458	-0.512
1172055	-0.102
1172775	0.067
1173507	-0.106
1174729	0.306
1175693	-0.549
1176475	-0.207
1179374	0.015
1180728	0.035
1182130	-0.174
1182577	-0.325
1183025	0.145
1186405	0.178
1187556	-0.609
1189158	-0.389
1189683	-0.195
1190968	0.108
1192291	-0.522
1193280	-0.146
1194297	-0.205
1195542	-0.244
1196335	-0.786
1197612	0.147
1198092	-0.525
1198508	-2
1199568	-2.03
1201532	-0.816
1202893	-0.32
1203775	-0.346
1204420	-0.335
1205211	-0.979
1205791	-0.515
1206332	0.507
1206927	-1.166
1207840	-0.369
1208513	-0.125
1210288	-0.203
1210946	-0.364
1211551	-0.297
1214450	-1.923
1215335	-0.317
1216384	0.243
1217651	0.028
1218549	-0.358
1218693	-0.165
1220472	-0.106
1221643	-0.068
1226501	-0.058
1228303	-0.012
1230274	-0.275
1231144	-0.222
1231383	0.075
1234653	-0.219
1235308	-0.246
1235824	0.029
1237244	0.233
1238812	-0.045
1240518	-0.079
1241234	0.019
1241874	-1.003
1242397	-0.088
1243731	-0.045
1245199	0.291
1246071	0.015
1247083	-0.041
1247914	-0.607
1248728	0.01
1248984	-0.155
1249965	-0.279
1250833	0.06
1252908	-1.035
1253565	-0.397
1254276	-0.666
1255206	0.133
1255736	0.21
1256278	-0.565
1257474	-0.023
1258605	-0.256
1260528	-0.345
1261187	-0.283
1261645	-0.512
1262399	-0.783
1263185	-0.181
1265198	0.18
1267800	0.152
1268767	-0.185
1269515	0.156
1270229	0.288
1271138	-0.118
1271448	0.241
1272214	-0.277
1272979	-0.418
1273807	0.295
1274075	-0.157
1274736	0.368
1277094	0.009
1278756	-0.194
1280132	-0.175
1280986	-0.128
1281602	0.077
1283405	-0.001
1287273	-0.354
1288781	-0.161
1292539	-0.461
1293251	-1.763
1293769	-0.416
1294564	-0.223
1295453	0.31
1297037	-0.588
1297779	-1.472
1299816	-0.043
1302208	-2.462
1303620	-0.743
1305533	-0.125
1306896	0.277
1308475	-0.809
1309204	-0.322
1309696	-0.216
1310197	0.201
1310829	0.204
1311922	0.576
1313045	-0.146
1314045	-0.155
1314707	-0.851
1316074	-0.414
1317053	-0.616
1318725	0.02
1319430	0.104
1322335	-0.504
1322862	-0.126
1323328	0.297
1325628	0.121
1325879	-0.54
1326524	-1.384
1328057	-0.806
1329020	-0.19
1329639	-1.056
1330573	-1.705
1331015	-0.77
1332865	-1.034
1333738	-2.571
1334343	0.283
1335167	0.099
1335528	-0.895
1337309	-1.43
1337852	-1.973
1338536	-0.992
1339108	-1.359
1340267	-0.916
1341111	-0.077
1343777	-0.202
1346223	-0.266
1349062	-1.22
1349730	0.276
1354267	0.145
1355145	-0.309
1355832	-0.264
1356794	0.078
1357529	-0.721
1357988	-0.99
1358732	-0.398
1359612	-0.013
1360409	-0.334
1361609	-0.243
1363896	-0.806
1364891	-2.551
1365859	-0.541
1366209	-0.249
1367772	-0.079
1369296	-0.216
1370656	0.115
1372427	-0.08
1373262	0.075
1373964	-0.272
1374637	0.086
1377314	-0.742
1377975	0.015
1378678	0.056
1379119	0.07
1380006	0.113
1385065	-0.107
1387506	-0.299
1388374	-0.029
1390683	-0.012
1392580	-0.556
1394342	-0.496
1395379	-0.255
1395793	0.268
1396301	-0.516
1397316	-0.007
1398320	-0.205
1399005	-0.175
1400543	0.219
1401191	0.046
1406791	-0.128
1407694	-0.106
1408021	-3.126
1409334	0.044
1410208	-1.995
1410546	-0.292
1411344	-0.151
1412806	-1.713
1413767	-0.194
1414488	-0.209
1415725	0.573
1416397	0.222
1417283	-0.604
1418034	0.104
1419274	0.044
1423314	0.02
1424680	-0.038
1425550	0.267
1426282	0.214
1426956	-0.225
1428630	0.252
1432108	0.102
1433261	-0.91
1437158	-1.256
1447581	0.293
1448039	-0.084
1449738	-0.125
1450812	-0.169
1452446	-0.54
1452592	0.559
1455280	-1.418
1455695	0.255
1457455	-0.254
1458963	-0.125
1460685	-0.384
1462889	0.013
1463945	-0.093
1465147	-0.881
1465623	-0.607
1469734	-0.844
1471089	-0.062
1471535	-0.104
1472273	-0.723
1472498	-0.183
1473378	-0.015
1474185	-0.223
1474952	0.49
1476229	0.098
1477095	-0.19
1477809	-0.187
1478685	0.049
1479572	-0.278
1480050	-0.535
1480461	-0.086
1481354	-0.013
1481741	-0.625
1482467	-0.475
1482850	-0.113
1483345	-1.181
1484073	0.36
1485674	-0.343
1486683	-0.157
1487486	-0.063
1487906	-0.026
1488584	-0.488
1489388	-0.077
1490388	-1.36
1492042	-1.608
1493594	-0.065
1494409	-0.809
1496361	-0.452
1496973	-0.871
1498004	-0.985
1499282	-0.406
1500062	-0.206
1500208	0.108
1501064	-2.14
1501759	-0.166
1502504	-0.393
1503569	-1.331
1504653	-0.421
1505373	-0.357
1505900	-2.071
1507000	0.401
1508212	-0.229
1508871	-0.414
1509482	-1.011
1510141	0.232
1510832	-1.073
1511723	-0.897
1512502	0.061
1514500	-0.817
1515638	-0.255
1517909	-2.259
1518368	-0.695
1519182	-0.15
1519266	-0.269
1521411	-0.501
1524026	-0.392
1525220	0.045
1526449	-0.268
1529372	-0.075
1534257	-0.085
1535886	0.16
1536453	-0.327
1537100	-0.141
1537882	-0.084
1538290	0.433
1538829	-0.197
1539396	-0.105
1540029	0.399
1543052	-0.767
1543870	-0.444
1545731	-0.385
1546496	-0.025
1546812	-0.435
1549599	-0.379
1549931	-0.254
1550615	0.08
1551551	-0.096
1552210	-0.171
1553413	0.199
1553882	0.231
1554333	0.148
1555224	-0.602
1555959	0.012
1556683	0.113
1557428	-0.895
1557989	-0.459
1558767	0.116
1559542	-0.072
1562559	0.031
1564017	-0.036
1564744	-0.169
1565268	-0.72
1565657	-0.38
1566637	0.095
1567254	-0.247
1567915	-0.146
1568780	0.261
1569374	0.104
1569936	0.006
1570836	-0.343
1571628	-0.042
1572380	0.139
1573044	-0.096
1573627	-0.753
1574039	-0.136
1575097	-0.057
1576252	0.177
1577511	-0.18
1578648	-2.573
1579162	0.042
1579930	-1.657
1580473	-0.052
1581553	0.224
1582426	-3.26
1583214	-0.629
1584053	-0.133
1584378	-1.969
1585666	0.427
1586605	-0.27
1587056	-0.272
1588690	-0.807
1589202	-0.594
1591403	-2.264
1592832	-1.957
1593666	-1.423
1594415	-0.139
1595270	-0.634
1596451	-0.089
1597470	0.145
1597820	0.025
1599070	-0.785
1599754	-1.122
1600495	-0.137
1601179	-1.488
1602311	-0.576
1602815	-0.526
1603268	-0.635
1604113	-0.791
1604659	-1.374
1606446	-0.671
1606795	0.079
1607687	-0.341
1608827	-0.361
1609542	-0.29
1610221	-0.048
1610647	-1.17
1612020	-0.465
1612476	-0.011
1613680	-1.189
1614925	-0.579
1615751	-1.497
1616912	-1.815
1617121	-0.039
1617830	-2.321
1619489	-0.015
1620193	-0.859
1620891	-1.215
1622548	-0.921
1623608	-1.405
1624396	-0.087
1624965	-0.441
1625833	0.168
1626491	-0.197
1627503	-1.048
1628172	-1.359
1629379	-0.048
1630095	-0.155
1630627	-0.512
1631232	-0.675
1634879	-0.017
1635407	0.137
1635812	0.125
1636592	0.002
1637255	-0.168
1638435	-0.659
1639487	-0.004
1641862	-1.96
1644785	0.049
1646974	-0.274
1647758	-2.458
1648682	-1.205
1650650	-1.318
1652731	-1.055
1653223	-0.118
1653938	-1.349
1655656	-0.986
1657775	-0.3
1658717	-2.103
1660304	-0.664
1661937	-0.078
1662832	-0.633
1665430	-1.072
1669302	-0.833
1670585	-0.127
1671685	-0.327
1672496	-0.492
1674158	-1.346
1677224	0.18
1677662	0.063
1678832	-0.071
1679734	-0.374
1680637	0.118
1681993	0.25
1683735	0.076
1684602	0.171
1685232	0.165
1685912	0.1
1686710	-0.347
1687439	-0.427
1688109	-0.308
1688373	-0.114
1688994	-0.279
1690181	-0.375
1691343	0.184
1691895	-0.015
1692375	-0.421
1693058	-0.351
1693705	-0.088
1694351	-0.119
1695377	-0.471
1695871	-0.029
1696718	-0.613
1698926	0.278
1700153	-3.337
1701760	-0.036
1702938	-1.615
1703088	-2.106
1705359	-0.009
1705658	-0.211
1707231	-1.448
1709366	1.947
1710309	0.001
1710746	-0.93
1711577	-0.141
1711827	-0.662
1712970	-0.916
1714328	0.341
1716435	-2.365
1717589	-1.623
1718071	-0.228
1718794	0.606
1719563	-0.253
1719921	-0.412
1720651	-0.067
1721351	-0.281
1721985	-0.585
1722367	-0.156
1723403	-0.462
1724905	-0.325
1725533	-2.334
1725970	-1.701
1727363	-2.615
1728692	-1.19
1729257	-0.04
1730008	0.589
1731109	-2.962
1731968	-1.389
1733328	-2.061
1735960	-0.835
1737437	-0.483
1737766	-2.897
1739867	-2.191
1741084	-0.028
1742438	-0.577
1743857	0.01
1744435	0.286
1747000	-0.604
1747823	-1.679
1749164	-0.43
1751368	-1.381
1752586	-2.014
1754112	-0.304
1755594	-0.804
1755872	-0.583
1756535	-1.345
1756830	-1.08
1757894	-0.607
1758720	-1.504
1759365	-0.892
1760201	0.43
1761114	-1.501
1761586	-0.39
1762229	-0.452
1764360	-1.846
1765150	-2.771
1765993	-0.691
1767627	-0.556
1768607	-0.43
1770248	-0.702
1770641	-1.487
1772114	-0.081
1773009	-1.672
1774030	-1.563
1775120	-0.835
1776148	-1.955
1776652	-1.586
1777316	-1.655
1778087	-0.439
1781208	-2.572
1782269	-0.302
1785208	-2.647
1787223	-0.272
1787702	-0.573
1788709	-3.721
1789633	-1.405
1790176	-1.044
1791704	-1.309
1792183	-2.11
1793064	-0.45
1794229	-1.714
1795302	-1.012
1797123	-0.077
1797833	-0.469
1799278	-0.657
1799420	-1.835
1803235	-1.371
1804145	-3.002
1805314	-0.989
1807428	-2.088
1809385	-2.452
1809854	-1.406
1810454	-1.948
1812187	0.234
1812807	-0.082
1813268	-1.63
1814953	-2.503
1816026	-1.42
1817363	-0.034
1817850	-0.041
1818603	-1.609
1819702	-2.653
1820600	-2.914
1821229	-1.203
1823421	-0.396
1824347	0.13
1824871	-0.813
1825661	0.01
1826469	-0.827
1827259	-0.666
1829856	-0.148
1831036	0.19
1833161	-0.223
1834653	0.171
1836857	-0.372
1837575	-0.239
1838336	-0.075
1839765	-0.95
1840459	0.16
1841286	0.226
1842166	-0.066
1843192	-0.377
1843927	-0.411
1844742	-0.165
1844831	-0.05
1847086	-0.196
1848300	-0.062
1849358	0.156
1851908	-0.178
1854848	-0.138
1855151	0
1856327	0.05
1857511	-0.631
1858415	-0.142
1861469	-0.161
1862363	-0.243
1865051	-0.283
1867299	0.064
1869110	-0.297
1870436	-0.209
1870688	0.137
1871523	-0.15
1873056	-0.12
1875553	-0.137
1875864	0.072
1876775	0.425
1877543	-0.663
1878126	0.209
1878944	0.026
1879778	-0.454
1881024	0.276
1881492	0.277
1882303	0.547
1883377	-0.28
1884591	-0.547
1885341	-0.039
1885590	0.121
1886517	-3.032
1888247	-0.168
1889278	-0.198
1890119	-0.362
1890734	-0.302
1891523	-0.599
1892284	-2.16
1892860	0.01
1893478	-0.243
1895651	0.149
1896518	-0.027
1897304	0.092
1898026	0.009
1898676	-0.071
1899262	0.151
1899919	-0.161
1901220	-0.314
1901303	0.064
1902119	0.164
1903299	-0.197
1903853	0.241
1904498	0.037
1905030	-0.006
1905842	-0.072
1906645	0.392
1907087	0.732
1907566	0.035
1908779	-0.283
1909060	-0.442
1914864	0.169
1916212	-0.18
1917060	-0.086
1917859	-0.191
1918662	-0.594
1919709	-0.082
1920316	-0.209
1920720	-0.571
1921670	-0.167
1922188	-0.232
1922594	0.012
1924267	0.026
1925754	0.483
1926386	0.179
1928033	0.537
1928487	1.009
1928883	0.14
1930405	1.115
1930686	-0.091
1931455	-0.315
1932038	0.169
1933168	0.494
1933579	-0.159
1934806	-0.615
1936020	-0.086
1936801	-0.238
1936969	0.085
1938046	0.063
1939486	-0.115
1940927	0.201
1941391	0.003
1942196	0.158
1944804	0.143
1945823	-0.045
1946594	0.287
1947158	-0.763
1947566	-1.016
1948657	-0.429
1949291	0.13
1949881	-0.201
1950223	0.002
1951672	-0.179
1952116	-0.375
1952841	-0.249
1953531	-0.188
1954163	-0.564
1956019	0.064
1956692	-0.173
1957562	-1.375
1959512	-0.132
1961463	0.273
1962222	-0.656
1962530	0.332
1963110	-0.183
1964545	-0.288
1965457	0.04
1965728	-0.855
1966671	-1.097
1967502	0.484
1968044	0.071
1968626	-0.569
1968978	-0.008
1969510	-0.278
1970336	0.116
1970784	0.235
1971313	-0.375
1972242	-0.086
1972740	-0.094
1973326	-0.12
1974242	-0.64
1975131	0.014
1976378	-0.399
1977169	-0.258
1978039	-0.253
1978872	-0.379
1979591	0.059
1980127	-0.227
1980666	-0.186
1981125	0.152
1982030	0.075
1983698	-1.12
1985086	-0.06
1985911	-0.291
1987471	0.332
1988552	-0.125
1988721	0.105
1991514	0.118
1992074	1.053
1993065	-0.273
1994511	-0.133
1997137	0.109
1997619	0.634
1998024	-0.257
1998617	0.351
1999458	0.19
1999748	-0.054
2000428	-0.126
2001395	0.343
2004483	-0.163
2006847	0.356
2007667	-0.398
2008260	-0.348
2008783	0.199
2009340	-0.968
2009987	-0.222
2011275	0.045
2012828	-1.371
2013590	0.158
2013718	0.084
2014603	0.174
2015838	-0.158
2016525	-0.656
2018084	-0.982
2019983	-0.406
2021251	-0.354
2021827	0.135
2022281	0.179
2022948	-1.195
2023769	-0.381
2024738	-0.229
2026348	-0.405
2027566	-0.007
2028403	-0.022
2030582	0.303
2031010	-0.116
2031545	-1.536
2032136	-1.15
2032784	-0.469
2033408	-0.534
2034554	-0.912
2035760	-0.002
2036651	-0.18
2037604	-0.274
2038656	-0.288
2039311	0.183
2040079	0.146
2040722	-0.55
2041525	0.162
2041844	0.035
2042402	0.011
2043231	-0.662
2043926	-1.161
2044689	-0.242
2045157	-0.126
2045841	-0.041
2046466	0.049
2047069	-0.184
2047928	-1.401
2048086	-1.118
2049290	0.615
2050406	0.528
2052271	-0.206
2052685	-0.152
2058150	-0.126
2059399	-0.094
2060496	-0.186
2061188	-0.021
2061806	0.147
2062597	-0.23
2066444	-0.026
2067197	-0.672
2067945	0.25
2069464	0.036
2069672	-0.229
2070399	0.012
2070561	-0.152
2071356	-0.558
2072607	-0.489
2073801	-2.801
2074889	-0.26
2076772	0.164
2077668	-0.216
2078232	-0.663
2081651	-0.092
2082420	-0.179
2083096	-0.03
2083331	-0.183
2084218	1.393
2085217	-0.418
2085826	-0.109
2086337	0.668
2087150	0.256
2087742	-0.305
2089980	-0.181
2090284	0.231
2090894	-0.14
2091776	0.24
2092241	0.015
2093221	-0.361
2094447	-0.393
2095463	-1.917
2096141	-0.007
2096732	-0.059
2098599	-1.164
2099605	0.402
2100332	0.135
2100533	-0.535
2101510	-0.018
2103178	-0.211
2104625	-0.66
2105875	0.298
2107418	-1.071
2108112	-0.077
2108637	-0.238
2109314	-0.409
2110060	-0.277
2110598	-1.201
2111142	-0.091
2111896	0.228
2113096	0.063
2114202	-0.322
2114874	-1.635
2115451	-0.64
2116141	0.249
2116880	-0.293
2117896	0.092
2119193	-0.503
2119874	-0.45
2121758	0.224
2122260	-1.138
2122825	-0.377
2123471	-0.212
2123784	-0.4
2124506	-0.391
2125223	-0.002
2126532	0.138
2127392	-0.288
2128167	-0.174
2128890	0.204
2130005	-0.217
2130509	-0.542
2130971	-0.229
2131927	-0.302
2132685	-0.326
2133584	-0.594
2134388	-0.794
2134967	0.1
2135636	-0.015
2137268	-0.353
2137683	-0.142
2138614	-0.019
2139912	0.191
2141437	-0.291
2142328	-0.072
2143659	-0.066
2144442	-0.01
2145888	-0.174
2147009	-0.097
2147782	0.649
2148271	0.218
2149494	0.054
2150291	-3.248
2150826	0.215
2152036	-0.4
2152455	-0.256
2154213	-0.376
2154596	-0.212
2155663	-0.523
2155978	-0.277
2156628	-0.386
2157559	-0.913
2158208	-0.467
2159244	0.019
2160362	-0.191
2161396	-0.118
2162100	-2.337
2162451	-0.224
2163140	-1.98
2163912	-0.513
2164467	-0.165
2165073	-0.443
2165945	-1.088
2166885	-0.381
2167565	-0.289
2168274	-0.633
2168942	-0.442
2169464	-0.034
2169935	-0.062
2171243	-0.543
2172540	0.054
2173502	-2.042
2174761	-1.992
2178157	-1.439
2178697	-0.371
2179910	-0.521
2181113	-0.389
2181952	-0.778
2182962	-0.267
2183714	-0.499
2183988	-0.056
2185122	-0.104
2186385	-2.078
2188035	-0.338
2188573	-2.061
2188942	-0.451
2189775	-2.166
2190608	-0.571
2191109	-2.027
2191833	-1.456
2192425	-0.973
2193184	0.1
2194044	-0.819
2195486	0.066
2196806	-2.899
2197619	-0.267
2198214	-1.932
2203815	-0.126
2206851	-0.16
2208404	-2.238
2209302	-1.532
2209928	0.259
2210295	-0.517
2214165	0.083
2214512	-0.307
2215107	-0.086
2215963	0.012
2216471	-1.073
2217782	-0.625
2218266	-1.115
2219050	-1.036
2219302	-0.032
2220085	-1.223
2220867	-0.088
2221255	-0.347
2223141	0.085
2224849	-0.634
2225353	-1.071
2225947	-1.185
2226645	-0.198
2227366	-2.018
2228216	-0.016
2228816	-0.195
2229496	-0.151
2230659	-0.275
2231603	-0.267
2232638	-0.114
2233669	-1.083
2234596	-0.136
2235576	-0.215
2236852	0.094
2238795	-0.17
2239696	-0.188
2240089	-1.093
2240588	0.151
2241665	-0.424
2242720	0.089
2244009	-0.467
2245288	-0.044
2246261	-0.663
2248325	-0.317
2249567	-0.191
2250113	-0.059
2250599	-0.135
2251043	0.006
2251968	-0.019
2252814	0.258
2253710	-0.219
2254370	0.039
2255096	-0.288
2256118	-0.261
2259104	0.344
2260451	-0.187
2261404	0.053
2262483	-0.295
2263611	0.253
2264643	-0.104
2265383	-0.108
2266036	-0.921
2267099	-0.089
2267719	-0.155
2268920	-0.055
2270241	-0.001
2270440	-0.012
2271197	-0.127
2272185	0.093
2272667	0.13
2273408	0.552
2274195	0.066
2274703	0.001
2278347	-0.018
2278853	0.591
2279721	-0.021
2280512	-0.555
2282175	-0.151
2283253	-0.454
2283961	-0.097
2284747	-0.095
2285142	-0.169
2285646	-0.312
2286241	-0.361
2286702	-0.239
2287168	0.04
2287865	-0.136
2288048	-0.05
2289105	-0.154
2290167	-0.104
2290666	-0.122
2291456	-0.075
2292203	-1.219
2293961	-0.097
2294441	-0.414
2299607	-0.128
2301220	0.009
2301990	-0.732
2302833	-0.933
2303736	-0.863
2304267	-0.107
2305109	-0.882
2305482	0.086
2306354	-3.235
2307153	0.22
2307744	-0.168
2308316	-0.249
2309336	-0.247
2310554	-0.339
2311194	0.051
2311752	-0.994
2312930	-0.081
2314708	0.087
2315762	-0.49
2316054	-0.285
2316857	-0.212
2317619	-0.446
2318278	-0.147
2319959	-0.181
2320621	0.104
2321523	-0.624
2322498	-0.403
2323297	0.049
2324378	-1.098
2325336	-2.272
2325713	-0.518
2326210	-0.947
2327011	-0.4
2327632	-0.577
2328277	-0.945
2328737	-0.462
2329326	-1.324
2330342	-1.724
2330941	-0.12
2332101	-0.039
2333093	0.142
2333213	0.393
2334163	0.163
2336670	0.078
2338380	-0.206
2338929	-0.228
2339579	0.159
2340307	-0.166
2341283	-0.533
2342340	0.167
2343290	-0.088
2343588	0.103
2344255	-0.21
2344950	-0.334
2345318	-0.211
2346139	-0.203
2346757	-0.307
2347162	0.039
2349359	-0.042
2350098	-0.133
2350866	-0.268
2351808	-0.259
2352235	-0.215
2352990	-0.95
2353805	0.32
2353966	0.194
2356942	-0.821
2357353	-0.489
2358367	-0.132
2359239	-0.047
2359910	-0.02
2360939	-0.554
2361958	-0.183
2362882	0.188
2364015	-0.114
2364803	-0.162
2365051	-0.216
2366094	-0.314
2368056	0.012
2368932	-0.384
2369263	-0.308
2370183	-0.089
2370665	-0.176
2371125	-0.265
2371728	-0.17
2372288	-0.482
2372618	0
2373946	0.213
2375230	0.024
2375879	-0.071
2376625	-0.862
2377491	-0.202
2378375	-0.106
2379213	-0.087
2379565	-0.097
2380134	-0.446
2380539	-0.46
2381386	0.035
2382772	0.568
2383545	-0.064
2384169	-0.075
2384682	-0.243
2385298	-0.203
2386702	0.308
2387961	-0.225
2388560	0.007
2389015	0.27
2389778	-0.08
2393305	-0.344
2394226	-0.175
2395038	0.129
2396015	-0.009
2396850	-0.189
2397993	-0.304
2398942	-0.051
2399615	-0.188
2400627	-0.106
2401683	-0.307
2402351	0.135
2403259	-0.335
2404069	0.031
2404845	-0.037
2405581	-0.491
2406300	-0.177
2406858	-0.656
2407273	0.219
2407827	0.305
2408651	0.158
2409029	-0.265
2409716	-0.531
2410434	0.013
2411275	-0.55
2412873	-0.04
2414382	-0.41
2415695	-0.17
2417489	0.152
2417953	-0.375
2418441	-0.367
2419000	0.01
2419368	0.167
2420179	0.115
2420723	0.46
2421404	-0.199
2422357	0.125
2423223	-0.54
2423666	-0.038
2425365	-0.052
2426606	0.075
2428414	-0.125
2429351	0.129
2429824	-0.236
2430664	0.11
2431009	-0.021
2431695	-0.101
2432298	-0.901
2432850	0.013
2433777	-0.054
2434044	-0.244
2436055	-0.167
2437364	0.255
2438445	0.094
2439454	-0.099
2440277	-0.315
2440977	0.284
2442234	-0.238
2443250	-0.175
2443634	-0.043
2444219	0.204
2444947	-0.028
2447544	-0.174
2448237	-0.47
2448646	0.186
2449191	0.821
2450032	-0.371
2450647	-0.19
2451524	0.056
2452541	-0.073
2453092	-1.851
2453694	-0.257
2454236	-3.428
